SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,ModifiedDate
45211,3,1/22/2006,2/3/2006,1/29/2006,5,1,SO45211,NULL,10-4030-018724,18724,NULL,9,25342,25342,1,5243,734370Vi27437,2625,3578.27,286.2616,89.4568,3953.9884,NULL,1/29/2006
45212,3,1/22/2006,2/3/2006,1/29/2006,5,1,SO45212,NULL,10-4030-018729,18729,NULL,9,24659,24659,1,902,634373Vi4569,2625,3578.27,286.2616,89.4568,3953.9884,NULL,1/29/2006
45213,3,1/22/2006,2/3/2006,1/29/2006,5,1,SO45213,NULL,10-4030-011464,11464,NULL,9,21548,21548,1,13688,435002Vi70930,2625,3374.99,269.9992,84.3748,3729.364,NULL,1/29/2006
45214,3,1/23/2006,2/4/2006,1/30/2006,5,1,SO45214,NULL,10-4030-012464,12464,NULL,7,24588,24588,1,15297,830954Vi79093,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,1/30/2006
45215,3,1/23/2006,2/4/2006,1/30/2006,5,1,SO45215,NULL,10-4030-029208,29208,NULL,1,19705,19705,1,9657,233574Vi49739,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,1/30/2006
45216,3,1/23/2006,2/4/2006,1/30/2006,5,1,SO45216,NULL,10-4030-029261,29261,NULL,4,25097,25097,1,16710,933589Vi86548,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,1/30/2006
45217,3,1/24/2006,2/5/2006,1/31/2006,5,1,SO45217,NULL,10-4030-029144,29144,NULL,1,15964,15964,1,6876,232735Vi35845,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,1/31/2006
45218,3,1/24/2006,2/5/2006,1/31/2006,5,1,SO45218,NULL,10-4030-025982,25982,NULL,1,18720,18720,1,7059,733304Vi36651,NULL,3399.99,271.9992,84.9998,3756.989,NULL,1/31/2006
45219,3,1/24/2006,2/5/2006,1/31/2006,5,1,SO45219,NULL,10-4030-022893,22893,NULL,6,20643,20643,1,4806,1133560Vi25247,2649,3578.27,286.2616,89.4568,3953.9884,NULL,1/31/2006
45220,3,1/24/2006,2/5/2006,1/31/2006,5,1,SO45220,NULL,10-4030-029207,29207,NULL,1,17405,17405,1,8870,433573Vi45756,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,1/31/2006
45221,3,1/24/2006,2/5/2006,1/31/2006,5,1,SO45221,NULL,10-4030-022903,22903,NULL,6,12169,12169,1,764,733587Vi3909,2649,3578.27,286.2616,89.4568,3953.9884,NULL,1/31/2006
45222,3,1/24/2006,2/5/2006,1/31/2006,5,1,SO45222,NULL,10-4030-014728,14728,NULL,1,21730,21730,1,561,1133725Vi2906,NULL,699.0982,55.9279,17.4775,772.5036,NULL,1/31/2006
45223,3,1/24/2006,2/5/2006,1/31/2006,5,1,SO45223,NULL,10-4030-018930,18930,NULL,9,17499,17499,1,16700,1134277Vi86496,2647,3578.27,286.2616,89.4568,3953.9884,NULL,1/31/2006
45224,3,1/24/2006,2/5/2006,1/31/2006,5,1,SO45224,NULL,10-4030-018723,18723,NULL,9,21458,21458,1,18314,1234369Vi95101,2647,3578.27,286.2616,89.4568,3953.9884,NULL,1/31/2006
45225,3,1/25/2006,2/6/2006,2/1/2006,5,1,SO45225,NULL,10-4030-014653,14653,NULL,4,24894,24894,1,3952,233716Vi20799,NULL,699.0982,55.9279,17.4775,772.5036,NULL,2/1/2006
45226,3,1/25/2006,2/6/2006,2/1/2006,5,1,SO45226,NULL,10-4030-014662,14662,NULL,4,14217,14217,1,13863,433719Vi71859,NULL,699.0982,55.9279,17.4775,772.5036,NULL,2/1/2006
45227,3,1/25/2006,2/6/2006,2/1/2006,5,1,SO45227,NULL,10-4030-014726,14726,NULL,1,16083,16083,1,2674,1033723Vi13902,NULL,699.0982,55.9279,17.4775,772.5036,NULL,2/1/2006
45228,3,1/25/2006,2/6/2006,2/1/2006,5,1,SO45228,NULL,10-4030-018768,18768,NULL,9,13511,13511,1,3898,434385Vi20519,2658,3578.27,286.2616,89.4568,3953.9884,NULL,2/1/2006
45229,3,1/26/2006,2/7/2006,2/2/2006,5,1,SO45229,NULL,10-4030-011387,11387,NULL,10,28203,28203,1,1697,331652Vi8696,2674,3374.99,269.9992,84.3748,3729.364,NULL,2/2/2006
45230,3,1/26/2006,2/7/2006,2/2/2006,5,1,SO45230,NULL,10-4030-029242,29242,NULL,1,13193,13193,1,8251,333582Vi42756,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/2/2006
45231,3,1/26/2006,2/7/2006,2/2/2006,5,1,SO45231,NULL,10-4030-018908,18908,NULL,9,26459,26459,1,7243,634273Vi37587,2669,3578.27,286.2616,89.4568,3953.9884,NULL,2/2/2006
45232,3,1/26/2006,2/7/2006,2/2/2006,5,1,SO45232,NULL,10-4030-018736,18736,NULL,9,21652,21652,1,16759,1034376Vi86795,2669,3578.27,286.2616,89.4568,3953.9884,NULL,2/2/2006
45233,3,1/26/2006,2/7/2006,2/2/2006,5,1,SO45233,NULL,10-4030-011472,11472,NULL,9,11634,11634,1,1079,935004Vi5373,2669,3399.99,271.9992,84.9998,3756.989,NULL,2/2/2006
45234,3,1/27/2006,2/8/2006,2/3/2006,5,1,SO45234,NULL,10-4030-018009,18009,NULL,7,18800,18800,1,13478,932687Vi69826,NULL,699.0982,55.9279,17.4775,772.5036,NULL,2/3/2006
45235,3,1/27/2006,2/8/2006,2/3/2006,5,1,SO45235,NULL,10-4030-029147,29147,NULL,1,18607,18607,1,4541,132739Vi23792,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/3/2006
45236,3,1/27/2006,2/8/2006,2/3/2006,5,1,SO45236,NULL,10-4030-018731,18731,NULL,9,28590,28590,1,6737,634374Vi35061,2680,3578.27,286.2616,89.4568,3953.9884,NULL,2/3/2006
45237,3,1/27/2006,2/8/2006,2/3/2006,5,1,SO45237,NULL,10-4030-018737,18737,NULL,9,24648,24648,1,9116,634377Vi47027,2680,3578.27,286.2616,89.4568,3953.9884,NULL,2/3/2006
45238,3,1/27/2006,2/8/2006,2/3/2006,5,1,SO45238,NULL,10-4030-011459,11459,NULL,9,17660,17660,1,17859,634998Vi92653,2680,3399.99,271.9992,84.9998,3756.989,NULL,2/3/2006
45239,3,1/28/2006,2/9/2006,2/4/2006,5,1,SO45239,NULL,10-4030-019420,19420,NULL,8,13077,13077,1,7931,632686Vi41033,NULL,699.0982,55.9279,17.4775,772.5036,NULL,2/4/2006
45240,3,1/28/2006,2/9/2006,2/4/2006,5,1,SO45240,NULL,10-4030-029155,29155,NULL,1,17007,17007,1,4153,332746Vi21811,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/4/2006
45241,3,1/28/2006,2/9/2006,2/4/2006,5,1,SO45241,NULL,10-4030-029203,29203,NULL,4,11430,11430,1,11144,333571Vi57483,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/4/2006
45242,3,1/28/2006,2/9/2006,2/4/2006,5,1,SO45242,NULL,10-4030-029223,29223,NULL,1,25204,25204,1,1067,933577Vi5328,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/4/2006
45243,3,1/28/2006,2/9/2006,2/4/2006,5,1,SO45243,NULL,10-4030-025715,25715,NULL,9,19445,19445,1,16984,834577Vi88101,2691,699.0982,55.9279,17.4775,772.5036,NULL,2/4/2006
45244,3,1/28/2006,2/9/2006,2/4/2006,5,1,SO45244,NULL,10-4030-011756,11756,NULL,9,22908,22908,1,1058,1035008Vi5281,2691,3374.99,269.9992,84.3748,3729.364,NULL,2/4/2006
45245,3,1/29/2006,2/10/2006,2/5/2006,5,1,SO45245,NULL,10-4030-018928,18928,NULL,9,17388,17388,1,15043,1234275Vi77846,2702,3578.27,286.2616,89.4568,3953.9884,NULL,2/5/2006
45246,3,1/29/2006,2/10/2006,2/5/2006,5,1,SO45246,NULL,10-4030-018709,18709,NULL,9,19269,19269,1,18,234363Vi57,2702,3578.27,286.2616,89.4568,3953.9884,NULL,2/5/2006
45247,3,1/29/2006,2/10/2006,2/5/2006,5,1,SO45247,NULL,10-4030-025716,25716,NULL,9,22231,22231,1,418,534578Vi2131,2702,699.0982,55.9279,17.4775,772.5036,NULL,2/5/2006
45248,3,1/29/2006,2/10/2006,2/5/2006,5,1,SO45248,NULL,10-4030-011451,11451,NULL,9,20327,20327,1,16030,934991Vi82859,2702,3399.99,271.9992,84.9998,3756.989,NULL,2/5/2006
45249,3,1/30/2006,2/11/2006,2/6/2006,5,1,SO45249,NULL,10-4030-014928,14928,NULL,10,20157,20157,1,15574,631765Vi80465,2718,3578.27,286.2616,89.4568,3953.9884,NULL,2/6/2006
45250,3,1/30/2006,2/11/2006,2/6/2006,5,1,SO45250,NULL,10-4030-014147,14147,NULL,8,23686,23686,1,213,331777Vi1087,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/6/2006
45251,3,1/30/2006,2/11/2006,2/6/2006,5,1,SO45251,NULL,10-4030-019422,19422,NULL,8,24146,24146,1,10554,232688Vi54395,NULL,699.0982,55.9279,17.4775,772.5036,NULL,2/6/2006
45252,3,1/30/2006,2/11/2006,2/6/2006,5,1,SO45252,NULL,10-4030-022877,22877,NULL,6,22507,22507,1,9906,132741Vi50974,2715,3578.27,286.2616,89.4568,3953.9884,NULL,2/6/2006
45253,3,1/30/2006,2/11/2006,2/6/2006,5,1,SO45253,NULL,10-4030-029237,29237,NULL,4,29615,29615,1,NULL,NULL,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/6/2006
45254,3,1/30/2006,2/11/2006,2/6/2006,5,1,SO45254,NULL,10-4030-029252,29252,NULL,4,24658,24658,1,7159,433584Vi37161,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/6/2006
45255,3,1/30/2006,2/11/2006,2/6/2006,5,1,SO45255,NULL,10-4030-029258,29258,NULL,1,17431,17431,1,16369,333588Vi84636,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/6/2006
45256,3,1/30/2006,2/11/2006,2/6/2006,5,1,SO45256,NULL,10-4030-014664,14664,NULL,4,21778,21778,1,10661,733720Vi54946,NULL,699.0982,55.9279,17.4775,772.5036,NULL,2/6/2006
45257,3,1/30/2006,2/11/2006,2/6/2006,5,1,SO45257,NULL,10-4030-018718,18718,NULL,9,26831,26831,1,3477,134366Vi18320,2713,3578.27,286.2616,89.4568,3953.9884,NULL,2/6/2006
45258,3,1/30/2006,2/11/2006,2/6/2006,5,1,SO45258,NULL,10-4030-025712,25712,NULL,9,27110,27110,1,3206,234574Vi16876,2713,699.0982,55.9279,17.4775,772.5036,NULL,2/6/2006
45259,3,1/31/2006,2/12/2006,2/7/2006,5,1,SO45259,NULL,10-4030-029225,29225,NULL,1,27949,27949,1,7766,1030327Vi40219,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/7/2006
45260,3,1/31/2006,2/12/2006,2/7/2006,5,1,SO45260,NULL,10-4030-029150,29150,NULL,1,22160,22160,1,2446,932743Vi12722,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/7/2006
45261,3,1/31/2006,2/12/2006,2/7/2006,5,1,SO45261,NULL,10-4030-029175,29175,NULL,1,24272,24272,1,2869,433567Vi14949,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/7/2006
45262,3,1/31/2006,2/12/2006,2/7/2006,5,1,SO45262,NULL,10-4030-029265,29265,NULL,4,16125,16125,1,8053,733591Vi41733,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2/7/2006
45263,3,1/31/2006,2/12/2006,2/7/2006,5,1,SO45263,NULL,10-4030-014722,14722,NULL,1,17586,17586,1,15601,1133721Vi80592,NULL,699.0982,55.9279,17.4775,772.5036,NULL,2/7/2006
45264,3,1/31/2006,2/12/2006,2/7/2006,5,1,SO45264,NULL,10-4030-011454,11454,NULL,9,23135,23135,1,10389,634994Vi53569,2724,3374.99,269.9992,84.3748,3729.364,NULL,2/7/2006
45265,3,1/31/2006,2/12/2006,2/7/2006,5,1,SO45265,NULL,10-4030-011461,11461,NULL,9,28324,28324,1,16575,1135000Vi85833,2724,3374.99,269.9992,84.3748,3729.364,NULL,2/7/2006
45266,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45266,PO19923129248,10-4020-000018,29955,275,3,756,756,5,13712,25076Vi71036,NULL,24509.8281,2358.7032,737.0948,27605.6261,NULL,2/8/2006
45267,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45267,PO19981117950,10-4020-000271,29611,280,1,862,862,5,5758,125077Vi30104,NULL,3463.2998,332.4768,103.899,3899.6756,NULL,2/8/2006
45268,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45268,PO19430121252,10-4020-000318,29548,278,6,498,498,5,5528,115101Vi28965,2737,838.9178,80.5361,25.1675,944.6214,NULL,2/8/2006
45269,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45269,PO19691172522,10-4020-000353,29620,282,6,503,503,5,5577,105118Vi29202,2737,2024.994,194.3994,60.7498,2280.1432,NULL,2/8/2006
45270,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45270,PO19546173994,10-4020-000206,29888,279,5,930,930,5,2364,15143Vi12293,NULL,28770.606,2761.343,862.9197,32394.8687,NULL,2/8/2006
45271,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45271,PO19256135802,10-4020-000162,29555,275,2,772,772,5,1163,45170Vi5889,NULL,5980.0532,574.0851,179.4016,6733.5399,NULL,2/8/2006
45272,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45272,PO19227144019,10-4020-000210,29539,278,6,480,480,5,181,55220Vi966,2737,3775.1301,362.4125,113.2539,4250.7965,NULL,2/8/2006
45273,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45273,PO18908136254,10-4020-000164,29717,283,1,851,851,5,15882,15244Vi82057,NULL,40634.88,3900.9485,1219.0464,45754.8749,NULL,2/8/2006
45274,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45274,PO18676111897,10-4020-000697,29818,276,1,1104,1104,5,14559,55254Vi75492,NULL,66993.8289,6430.8154,2009.6298,75434.2741,NULL,2/8/2006
45275,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45275,PO18560176206,10-4020-000531,30011,279,5,969,969,5,4459,115262Vi23395,NULL,7166.6775,688.0011,215.0003,8069.6789,NULL,2/8/2006
45276,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45276,PO18270194346,10-4020-000011,29813,282,6,446,446,5,12279,85315Vi63488,2737,6089.982,584.6383,182.6995,6857.3198,NULL,2/8/2006
45277,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45277,PO18386174353,10-4020-000558,29509,275,2,816,816,5,8979,125316Vi46289,NULL,29534.9446,2835.2095,886.003,33256.1571,NULL,2/8/2006
45278,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45278,PO18415191281,10-4020-000191,29892,282,6,476,476,5,11072,75325Vi57135,2737,29200.519,2802.9807,875.9315,32879.4312,NULL,2/8/2006
45279,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45279,PO17777133626,10-4020-000208,29988,282,6,478,478,5,9855,45376Vi50783,2737,1022.856,98.6847,30.839,1152.3797,NULL,2/8/2006
45280,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45280,PO17748162196,10-4020-000102,29946,278,6,462,462,5,14454,65406Vi74935,2737,12755.8756,1225.5308,382.9784,14364.3848,NULL,2/8/2006
45281,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45281,PO16849114209,10-4020-000198,29554,275,3,776,776,5,1684,55428Vi8604,NULL,1713.7118,164.5163,51.4114,1929.6395,NULL,2/8/2006
45282,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45282,PO17313168713,10-4020-000389,29680,282,6,509,509,5,18049,55446Vi93678,2737,8156.376,782.9057,244.658,9183.9397,NULL,2/8/2006
45283,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45283,PO16646111452,10-4020-000001,29773,280,1,832,832,5,19181,105493Vi99678,NULL,28395.2187,2725.295,851.6547,31972.1684,NULL,2/8/2006
45284,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45284,PO16733112744,10-4020-000533,30074,282,6,534,534,5,18260,45518Vi94762,2737,30015.7829,2881.4668,900.4584,33797.7081,NULL,2/8/2006
45285,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45285,PO16791139915,10-4020-000036,29961,275,2,758,758,5,3274,35524Vi17259,NULL,14919.3015,1433.2047,447.8765,16800.3827,NULL,2/8/2006
45286,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45286,PO16762133534,10-4020-000259,29865,276,4,1032,1032,5,11840,85590Vi61174,NULL,3846.8825,369.3007,115.4065,4331.5897,NULL,2/8/2006
45287,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45287,PO15747122043,10-4020-000471,29764,277,4,611,611,5,11717,65607Vi60618,NULL,419.4589,40.2681,12.5838,472.3108,NULL,2/8/2006
45288,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45288,PO16327170541,10-4020-000584,29749,279,5,974,974,5,6675,45613Vi34749,NULL,29754.1861,2855.5011,892.3441,33502.0313,NULL,2/8/2006
45289,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45289,PO16211190433,10-4020-000099,29945,279,5,919,919,5,6777,55619Vi35295,NULL,39750.1207,3829.7954,1196.8111,44776.7272,NULL,2/8/2006
45290,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45290,PO16037118184,10-4020-000384,30056,276,4,1052,1052,5,1896,45629Vi9831,NULL,33469.9041,3220.9473,1006.546,37697.3974,NULL,2/8/2006
45291,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45291,PO15689110696,10-4020-000328,30117,277,4,596,596,5,4623,45667Vi24257,NULL,54553.8443,5236.5823,1636.432,61426.8586,NULL,2/8/2006
45292,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45292,PO14993121765,10-4020-000696,29728,281,1,1103,1103,5,9043,45711Vi46703,NULL,28.8404,2.4995,0.7811,32.121,NULL,2/8/2006
45293,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45293,PO14848112071,10-4020-000478,30042,282,6,523,523,5,10628,85770Vi54777,2737,1677.8356,161.0722,50.3351,1889.2429,NULL,2/8/2006
45294,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45294,PO14500175708,10-4020-000650,30107,276,1,1099,1099,5,6386,45830Vi33152,NULL,34284.3135,3301.3992,1031.6872,38617.3999,NULL,2/8/2006
45295,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45295,PO14529163242,10-4020-000289,29571,280,1,864,864,5,14363,55831Vi74455,NULL,16297.752,1564.3714,488.8661,18350.9895,NULL,2/8/2006
45296,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45296,PO14471199142,10-4020-000145,29582,280,1,848,848,5,1359,45871Vi6925,NULL,24242.8711,2334.1531,729.4228,27306.447,NULL,2/8/2006
45297,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45297,PO14326121383,10-4020-000107,29675,275,2,765,765,5,18323,55887Vi95160,NULL,6435.3883,617.7973,193.0617,7246.2473,NULL,2/8/2006
45298,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45298,PO13572147445,10-4020-000527,30076,281,3,1076,1076,5,4941,75991Vi25927,NULL,15825.9667,1519.2444,474.7639,17819.975,NULL,2/8/2006
45299,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45299,PO12557162961,10-4020-000240,30100,276,4,1028,1028,5,3368,66108Vi17744,NULL,20432.4422,1960.3524,612.6101,23005.4047,NULL,2/8/2006
45300,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45300,PO12586158748,10-4020-000278,29624,279,5,938,30,5,204,116118Vi1051,NULL,89704.272,8621.6389,2694.2622,101020.1731,NULL,2/8/2006
45301,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45301,PO12499190711,10-4020-000078,29703,276,4,1001,1001,5,15090,96185Vi78070,NULL,26592.0719,2554.6464,798.327,29945.0453,NULL,2/8/2006
45302,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45302,PO12006146340,10-4020-000270,30091,275,2,784,784,5,6005,66216Vi31256,NULL,22217.4964,2132.8797,666.5249,25016.901,NULL,2/8/2006
45303,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45303,PO11919121030,10-4020-000073,29925,280,1,840,840,5,5343,56217Vi27980,NULL,20405.6746,1957.7712,611.8035,22975.2493,NULL,2/8/2006
45304,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45304,PO11716116877,10-4020-000144,29664,275,2,770,770,5,7167,46235Vi37199,NULL,20324.94,1951.1942,609.7482,22885.8824,NULL,2/8/2006
45305,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45305,PO11600132440,10-4020-000569,29510,282,6,540,540,5,14729,26246Vi76327,2737,22912.7325,2194.5119,685.785,25793.0294,NULL,2/8/2006
45306,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45306,PO11020195551,10-4020-000336,29789,278,6,501,501,5,18316,126349Vi95120,2737,6112.4089,588.2628,183.8321,6884.5038,NULL,2/8/2006
45307,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45307,PO10759149389,10-4020-000346,30111,277,3,598,598,5,569,56375Vi2945,NULL,28547.1025,2739.6669,856.1459,32142.9153,NULL,2/8/2006
45308,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45308,PO10440184078,10-4020-000623,29861,277,3,628,11382,5,16665,96432Vi86292,NULL,85994.8887,8279.2688,2587.2715,96861.429,NULL,2/8/2006
45309,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45309,PO10121162847,10-4020-000684,29724,275,2,829,829,5,6126,76459Vi31838,NULL,11924.1917,1149.0641,359.0825,13432.3383,NULL,2/8/2006
45310,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45310,PO10469159835,10-4020-000335,29558,282,6,500,500,5,11282,66466Vi58190,2737,14219.958,1365.116,426.5987,16011.6727,NULL,2/8/2006
45311,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45311,PO609120236,10-4020-000492,29757,276,4,1070,1070,5,13246,66553Vi68706,NULL,18296.346,1756.3428,548.8571,20601.5459,NULL,2/8/2006
45312,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45312,PO1276154927,10-4020-000548,29493,279,5,970,970,5,9478,106649Vi48861,NULL,2345.7293,225.3432,70.4198,2641.4923,NULL,2/8/2006
45313,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45313,PO1827151513,10-4020-000317,29698,282,6,497,497,5,11745,76709Vi60734,2737,16789.0543,1612.668,503.9587,18905.681,NULL,2/8/2006
45314,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45314,PO2088183646,10-4020-000136,29794,282,6,466,466,5,12102,96762Vi62574,2737,15022.5209,1446.9949,452.1859,16921.7017,NULL,2/8/2006
45315,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45315,PO2146148184,10-4020-000354,29515,278,6,504,504,5,14184,66767Vi73564,2737,51062.3928,4924.1912,1538.8098,57525.3938,NULL,2/8/2006
45316,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45316,PO2175190522,10-4020-000137,29541,282,6,467,467,5,13667,66774Vi70824,2737,2024.994,194.3994,60.7498,2280.1432,NULL,2/8/2006
45317,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45317,PO2523164373,10-4020-000167,29716,274,4,1015,1015,5,13468,26819Vi69778,NULL,61206.4782,5875.6283,1836.1339,68918.2404,NULL,2/8/2006
45318,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45318,PO2900174093,10-4020-000469,29742,280,1,884,884,5,11011,16882Vi56787,NULL,29962.7965,2885.9008,901.844,33750.5413,NULL,2/8/2006
45319,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45319,PO2726180495,10-4020-000029,29807,282,6,449,449,5,13366,36891Vi69277,2737,14234.958,1366.556,427.0487,16028.5627,NULL,2/8/2006
45320,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45320,PO2958131179,10-4020-000559,30004,280,1,892,892,5,4842,46900Vi25430,NULL,10192.77,978.2931,305.7166,11476.7797,NULL,2/8/2006
45321,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45321,PO3799119166,10-4020-000312,29522,276,4,1040,1040,5,17861,68016Vi92659,NULL,61189.0793,5872.4749,1835.1484,68896.7026,NULL,2/8/2006
45322,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45322,PO3857182032,10-4020-000256,29866,277,4,588,588,5,8991,128046Vi46347,NULL,13637.942,1309.2425,409.1383,15356.3228,NULL,2/8/2006
45323,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45323,PO4901118407,10-4020-000084,29705,278,6,459,459,5,6452,48137Vi33489,2737,38693.8697,3711.374,1159.8044,43565.0481,NULL,2/8/2006
45324,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45324,PO4698119601,10-4020-000528,30012,276,4,1077,1077,5,11652,78154Vi60210,NULL,838.9178,80.5361,25.1675,944.6214,NULL,2/8/2006
45325,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45325,PO4553175399,10-4020-000313,30022,276,4,1041,1041,5,18386,78157Vi95532,NULL,2588.5058,248.4966,77.6552,2914.6576,NULL,2/8/2006
45326,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45326,PO5191186622,10-4020-000364,29906,277,3,600,600,5,7475,128176Vi38744,NULL,22730.7926,2182.1561,681.9238,25594.8725,NULL,2/8/2006
45327,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45327,PO5568111446,10-4020-000422,29880,279,5,954,954,5,8663,78196Vi44710,NULL,12176.364,1168.8245,365.2577,13710.4462,NULL,2/8/2006
45328,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45328,PO5684113284,10-4020-000385,29901,276,4,1053,1053,5,9973,18281Vi51318,NULL,63241.9485,6069.1071,1896.596,71207.6516,NULL,2/8/2006
45329,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45329,PO5858128971,10-4020-000566,29507,279,5,972,972,5,13160,48294Vi68229,NULL,61800.9921,5940.8882,1856.5276,69598.4079,NULL,2/8/2006
45330,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45330,PO5800111159,10-4020-000063,29968,279,5,915,915,5,13420,78298Vi69516,NULL,69.0808,5.987,1.8709,76.9387,NULL,2/8/2006
45331,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45331,PO6293165974,10-4020-000612,29846,279,5,979,979,5,10234,128305Vi52839,NULL,20148.682,1933.9505,604.3595,22686.992,NULL,2/8/2006
45332,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45332,PO6351110306,10-4020-000255,30095,277,4,587,587,5,13104,108331Vi67850,NULL,27877.4257,2676.2329,836.3228,31389.9814,NULL,2/8/2006
45333,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45333,PO6670131417,10-4020-000432,29731,275,2,802,802,5,161,108352Vi848,NULL,4223.1928,406.3932,126.9979,4756.5839,NULL,2/8/2006
45334,3,2/1/2006,2/13/2006,2/8/2006,5,0,SO45334,PO6438146078,10-4020-000309,29523,277,4,593,593,5,15321,48358Vi79183,NULL,51137.4115,4906.9384,1533.4183,57577.7682,NULL,2/8/2006
